timestamp,value,is_anomaly
380,-33.0,0
381,-33.0,0
382,-33.0,0
383,-33.0,0
384,-33.0,0
385,-34.0,0
386,-35.0,0
387,-36.0,0
388,-36.0,0
389,-35.0,0
390,-35.0,0
391,-35.0,0
392,-35.0,0
393,-35.0,0
394,-35.0,0
395,-34.0,0
396,-33.0,0
397,-32.0,0
398,-30.0,0
399,-29.0,0
400,-29.0,0
401,-28.0,0
402,-28.0,0
403,-26.0,0
404,-25.0,0
405,-24.0,0
406,-23.0,0
407,-19.0,0
408,-15.0,0
409,-15.0,0
410,-16.0,0
411,-14.0,0
412,-12.0,0
413,-9.0,0
414,-7.0,0
415,-5.0,0
416,-3.0,0
417,-1.0,0
418,0.0,0
419,2.0,0
420,5.0,0
421,8.0,0
422,11.0,0
423,11.0,0
424,11.0,0
425,12.0,0
426,14.0,0
427,14.0,0
428,14.0,0
429,14.0,0
430,14.0,0
431,14.0,0
432,13.0,0
433,12.0,0
434,11.0,0
435,11.0,0
436,10.0,0
437,10.0,0
438,9.0,0
439,7.0,0
440,7.0,0
441,7.0,0
442,6.0,0
443,6.0,0
444,5.0,0
445,5.0,0
446,5.0,0
447,5.0,0
448,3.0,0
449,1.0,0
450,1.0,0
451,2.0,0
452,2.0,0
453,2.0,0
454,1.0,0
455,1.0,0
456,1.0,0
457,2.0,0
458,2.0,0
459,2.0,0
460,2.0,0
461,2.0,0
462,2.0,0
463,2.0,0
464,2.0,0
465,1.0,0
466,0.0,0
467,0.0,0
468,1.0,0
469,2.0,0
470,1.0,0
471,0.0,0
472,0.0,0
473,1.0,0
474,1.0,0
475,2.0,0
476,2.0,0
477,2.0,0
478,2.0,0
479,1.0,0
480,1.0,0
481,1.0,0
482,1.0,0
483,2.0,0
484,2.0,0
485,2.0,0
486,2.0,0
487,1.0,0
488,1.0,0
489,1.0,0
490,1.0,0
491,2.0,0
492,3.0,0
493,4.0,0
494,4.0,0
495,4.0,0
496,4.0,0
497,3.0,0
498,3.0,0
499,3.0,0
500,4.0,0
501,2.0,0
502,1.0,0
503,1.0,0
504,2.0,0
505,2.0,0
506,3.0,0
507,3.0,0
508,3.0,0
509,3.0,0
510,2.0,0
511,1.0,0
512,1.0,0
513,1.0,0
514,2.0,0
515,2.0,0
516,2.0,0
517,2.0,0
518,3.0,0
519,3.0,0
520,4.0,0
521,5.0,0
522,8.0,0
523,13.0,0
524,16.0,0
525,17.0,0
526,17.0,0
527,16.0,0
528,15.0,0
529,15.0,0
530,21.0,0
531,30.0,0
532,36.0,0
533,40.0,0
534,37.0,0
535,33.0,0
536,33.0,0
537,33.0,0
538,32.0,0
539,32.0,0
540,30.0,0
541,29.0,0
542,25.0,0
543,21.0,0
544,16.0,0
545,11.0,0
546,9.0,0
547,6.0,0
548,4.0,0
549,1.0,0
550,1.0,0
551,1.0,0
552,1.0,0
553,1.0,0
554,4.0,0
555,6.0,0
556,3.0,0
557,-2.0,0
558,-13.0,0
559,-24.0,0
560,-37.0,0
561,-30.0,0
562,0.0,0
563,52.0,0
564,129.0,0
565,178.0,0
566,205.0,0
567,197.0,0
568,167.0,0
569,147.0,0
570,134.0,0
571,127.0,0
572,123.0,0
573,104.0,0
574,79.0,0
575,53.0,0
576,26.0,0
577,14.0,0
578,5.0,0
579,0.0,0
580,-5.0,0
581,-9.0,0
582,-13.0,0
583,-15.0,0
584,-17.0,0
585,-18.0,0
586,-19.0,0
587,-20.0,0
588,-22.0,0
589,-22.0,0
590,-23.0,0
591,-23.0,0
592,-24.0,0
593,-25.0,0
594,-26.0,0
595,-26.0,0
596,-26.0,0
597,-29.0,0
598,-31.0,0
599,-31.0,0
600,-31.0,0
601,-32.0,0
602,-32.0,0
603,-30.0,0
604,-31.0,0
605,-33.0,0
606,-34.0,0
607,-34.0,0
608,-34.0,0
609,-34.0,0
610,-34.0,0
611,-33.0,0
612,-34.0,0
613,-36.0,0
614,-35.0,0
615,-34.0,0
616,-33.0,0
617,-33.0,0
618,-32.0,0
619,-32.0,0
620,-32.0,0
621,-32.0,0
622,-31.0,0
623,-31.0,0
624,-29.0,0
625,-27.0,0
626,-25.0,0
627,-23.0,0
628,-23.0,0
629,-22.0,0
630,-21.0,0
631,-20.0,0
632,-18.0,0
633,-15.0,0
634,-14.0,0
635,-13.0,0
636,-12.0,0
637,-10.0,0
638,-7.0,0
639,-4.0,0
640,-1.0,0
641,0.0,0
642,0.0,0
643,1.0,0
644,3.0,0
645,5.0,0
646,7.0,0
647,9.0,0
648,11.0,0
649,12.0,0
650,12.0,0
651,12.0,0
652,10.0,0
653,10.0,0
654,10.0,0
655,9.0,0
656,6.0,0
657,7.0,0
658,8.0,0
659,6.0,0
660,4.0,0
661,4.0,0
662,5.0,0
663,4.0,0
664,2.0,0
665,2.0,0
666,2.0,0
667,1.0,0
668,0.0,0
669,0.0,0
670,0.0,0
671,0.0,0
672,0.0,0
673,0.0,0
674,0.0,0
675,0.0,0
676,0.0,0
677,0.0,0
678,0.0,0
679,0.0,0
680,0.0,0
681,0.0,0
682,0.0,0
683,0.0,0
684,0.0,0
685,0.0,0
686,0.0,0
687,0.0,0
688,0.0,0
689,0.0,0
690,-1.0,0
691,-1.0,0
692,-2.0,0
693,-2.0,0
694,-1.0,0
695,-1.0,0
696,0.0,0
697,0.0,0
698,0.0,0
699,-1.0,0
700,-2.0,0
701,-2.0,0
702,-2.0,0
703,-2.0,0
704,-1.0,0
705,-1.0,0
706,-1.0,0
707,-1.0,0
708,-1.0,0
709,0.0,0
710,0.0,0
711,0.0,0
712,0.0,0
713,-1.0,0
714,-1.0,0
715,-2.0,0
716,-2.0,0
717,-2.0,0
718,-1.0,0
719,0.0,0
720,0.0,0
721,0.0,0
722,-1.0,0
723,-1.0,0
724,-1.0,0
725,0.0,0
726,0.0,0
727,0.0,0
728,-1.0,0
729,-1.0,0
730,-1.0,0
731,-1.0,0
732,-2.0,0
733,-2.0,0
734,0.0,0
735,0.0,0
736,-1.0,0
737,-1.0,0
738,-1.0,0
739,-1.0,0
740,-1.0,0
741,0.0,0
742,0.0,0
743,1.0,0
744,2.0,0
745,6.0,0
746,9.0,0
747,10.0,0
748,11.0,0
749,11.0,0
750,10.0,0
751,11.0,0
752,13.0,0
753,20.0,0
754,27.0,0
755,29.0,0
756,30.0,0
757,28.0,0
758,26.0,0
759,25.0,0
760,24.0,0
761,23.0,0
762,22.0,0
763,21.0,0
764,19.0,0
765,15.0,0
766,11.0,0
767,6.0,0
768,3.0,0
769,1.0,0
770,0.0,0
771,0.0,0
772,0.0,0
773,0.0,0
774,0.0,0
775,0.0,0
776,0.0,0
777,1.0,0
778,0.0,0
779,-1.0,0
780,-11.0,0
781,-24.0,0
782,-41.0,0
783,-59.0,0
784,-24.0,0
785,23.0,0
786,107.0,0
787,197.0,0
788,199.0,0
789,191.0,0
790,158.0,0
791,123.0,0
792,118.0,0
793,115.0,0
794,118.0,0
795,118.0,0
796,92.0,0
797,65.0,0
798,37.0,0
799,13.0,0
800,6.0,0
801,-1.0,0
802,-6.0,0
803,-10.0,0
804,-12.0,0
805,-14.0,0
806,-18.0,0
807,-20.0,0
808,-20.0,0
809,-20.0,0
810,-22.0,0
811,-24.0,0
812,-25.0,0
813,-26.0,0
814,-26.0,0
815,-27.0,0
816,-28.0,0
817,-29.0,0
818,-30.0,0
819,-31.0,0
820,-31.0,0
821,-31.0,0
822,-31.0,0
823,-32.0,0
824,-33.0,0
825,-34.0,0
826,-34.0,0
827,-35.0,0
828,-35.0,0
829,-35.0,0
830,-35.0,0
831,-35.0,0
832,-36.0,0
833,-37.0,0
834,-36.0,0
835,-36.0,0
836,-36.0,0
837,-36.0,0
838,-36.0,0
839,-35.0,0
840,-34.0,0
841,-34.0,0
842,-33.0,0
843,-33.0,0
844,-32.0,0
845,-31.0,0
846,-30.0,0
847,-29.0,0
848,-28.0,0
849,-28.0,0
850,-27.0,0
851,-23.0,0
852,-20.0,0
853,-20.0,0
854,-19.0,0
855,-18.0,0
856,-17.0,0
857,-15.0,0
858,-13.0,0
859,-10.0,0
860,-9.0,0
861,-8.0,0
862,-5.0,0
863,-2.0,0
864,0.0,0
865,0.0,0
866,2.0,0
867,5.0,0
868,6.0,0
869,6.0,0
870,7.0,0
871,7.0,0
872,8.0,0
873,8.0,0
874,8.0,0
875,10.0,0
876,8.0,0
877,7.0,0
878,6.0,0
879,5.0,0
880,4.0,0
881,3.0,0
882,3.0,0
883,2.0,0
884,2.0,0
885,1.0,0
886,1.0,0
887,1.0,0
888,1.0,0
889,1.0,0
890,1.0,0
891,0.0,0
892,0.0,0
893,0.0,0
894,0.0,0
895,0.0,0
896,0.0,0
897,0.0,0
898,0.0,0
899,0.0,0
900,0.0,0
901,0.0,0
902,0.0,0
903,0.0,0
904,-1.0,0
905,-1.0,0
906,0.0,0
907,0.0,0
908,0.0,0
909,0.0,0
910,0.0,0
911,0.0,0
912,-1.0,0
913,-1.0,0
914,-1.0,0
915,-1.0,0
916,-1.0,0
917,0.0,0
918,0.0,0
919,-1.0,0
920,-1.0,0
921,0.0,0
922,0.0,0
923,0.0,0
924,-1.0,0
925,-1.0,0
926,-2.0,0
927,-2.0,0
928,-1.0,0
929,0.0,0
930,0.0,0
931,0.0,0
932,-1.0,0
933,-1.0,0
934,-1.0,0
935,-1.0,0
936,-2.0,0
937,-2.0,0
938,-1.0,0
939,-1.0,0
940,-1.0,0
941,-1.0,0
942,-2.0,0
943,-2.0,0
944,-2.0,0
945,-2.0,0
946,-2.0,0
947,-2.0,0
948,-3.0,0
949,-4.0,0
950,-4.0,0
951,-3.0,0
952,-3.0,0
953,-3.0,0
954,-3.0,0
955,-4.0,0
956,-5.0,0
957,-5.0,0
958,-5.0,0
959,-5.0,0
960,-5.0,0
961,-5.0,0
962,-3.0,0
963,-2.0,0
964,-4.0,0
965,-5.0,0
966,-4.0,0
967,-2.0,0
968,-2.0,0
969,-1.0,0
970,0.0,0
971,0.0,0
972,1.0,0
973,4.0,0
974,9.0,0
975,11.0,0
976,10.0,0
977,9.0,0
978,7.0,0
979,11.0,0
980,21.0,0
981,26.0,0
982,28.0,0
983,27.0,0
984,25.0,0
985,25.0,0
986,25.0,0
987,22.0,0
988,19.0,0
989,19.0,0
990,19.0,0
991,16.0,0
992,12.0,0
993,7.0,0
994,2.0,0
995,0.0,0
996,0.0,0
997,-1.0,0
998,-1.0,0
999,-2.0,0
1000,-3.0,0
1001,-4.0,0
1002,-4.0,0
1003,-3.0,0
1004,-3.0,0
1005,-6.0,0
1006,-10.0,0
1007,-24.0,0
1008,-36.0,0
1009,-42.0,0
1010,-36.0,0
1011,6.0,0
1012,57.0,0
1013,130.0,0
1014,182.0,0
1015,192.0,0
1016,186.0,0
1017,154.0,0
1018,132.0,0
1019,125.0,0
1020,118.0,0
1021,113.0,0
1022,97.0,0
1023,69.0,0
1024,44.0,0
1025,21.0,0
1026,7.0,0
1027,-1.0,0
1028,-7.0,0
1029,-12.0,0
1030,-15.0,0
1031,-18.0,0
1032,-20.0,0
1033,-22.0,0
1034,-23.0,0
1035,-24.0,0
1036,-25.0,0
1037,-25.0,0
1038,-26.0,0
1039,-27.0,0
1040,-29.0,0
1041,-30.0,0
1042,-28.0,0
1043,-26.0,0
1044,-29.0,0
1045,-31.0,0
1046,-31.0,0
1047,-31.0,0
1048,-33.0,0
1049,-35.0,0
1050,-35.0,0
1051,-35.0,0
1052,-36.0,0
1053,-37.0,0
1054,-36.0,0
1055,-36.0,0
1056,-37.0,0
1057,-38.0,0
1058,-38.0,0
1059,-38.0,0
1060,-38.0,0
1061,-37.0,0
1062,-37.0,0
1063,-37.0,0
1064,-38.0,0
1065,-38.0,0
1066,-36.0,0
1067,-35.0,0
1068,-35.0,0
1069,-34.0,0
1070,-33.0,0
1071,-32.0,0
1072,-32.0,0
1073,-31.0,0
1074,-31.0,0
1075,-29.0,0
1076,-28.0,0
1077,-25.0,0
1078,-23.0,0
1079,-22.0,0
1080,-21.0,0
1081,-20.0,0
1082,-20.0,0
1083,-17.0,0
1084,-14.0,0
1085,-13.0,0
1086,-11.0,0
1087,-9.0,0
1088,-6.0,0
1089,-6.0,0
1090,-5.0,0
1091,-2.0,0
1092,0.0,0
1093,1.0,0
1094,3.0,0
1095,7.0,0
1096,10.0,0
1097,7.0,0
1098,7.0,0
1099,10.0,0
1100,12.0,0
1101,9.0,0
1102,8.0,0
1103,8.0,0
1104,7.0,0
1105,5.0,0
1106,5.0,0
1107,5.0,0
1108,5.0,0
1109,5.0,0
1110,4.0,0
1111,4.0,0
1112,3.0,0
1113,2.0,0
1114,1.0,0
1115,0.0,0
1116,0.0,0
1117,1.0,0
1118,1.0,0
1119,0.0,0
1120,0.0,0
1121,0.0,0
1122,1.0,0
1123,1.0,0
1124,2.0,0
1125,3.0,0
1126,1.0,0
1127,0.0,0
1128,0.0,0
1129,0.0,0
1130,0.0,0
1131,0.0,0
1132,0.0,0
1133,1.0,0
1134,1.0,0
1135,0.0,0
1136,0.0,0
1137,0.0,0
1138,1.0,0
1139,1.0,0
1140,1.0,0
1141,0.0,0
1142,0.0,0
1143,0.0,0
1144,0.0,0
1145,0.0,0
1146,1.0,0
1147,2.0,0
1148,2.0,0
1149,1.0,0
1150,1.0,0
1151,0.0,0
1152,0.0,0
1153,0.0,0
1154,0.0,0
1155,0.0,0
1156,0.0,0
1157,0.0,0
1158,1.0,0
1159,1.0,0
1160,0.0,0
1161,0.0,0
1162,0.0,0
1163,0.0,0
1164,0.0,0
1165,0.0,0
1166,0.0,0
1167,0.0,0
1168,0.0,0
1169,0.0,0
1170,0.0,0
1171,0.0,0
1172,0.0,0
1173,0.0,0
1174,0.0,0
1175,0.0,0
1176,0.0,0
1177,0.0,0
1178,-1.0,0
1179,-1.0,0
1180,-1.0,0
1181,-1.0,0
1182,0.0,0
1183,0.0,0
1184,0.0,0
1185,0.0,0
1186,-1.0,0
1187,-1.0,0
1188,-1.0,0
1189,-2.0,0
1190,-3.0,0
1191,-3.0,0
1192,-2.0,0
1193,0.0,0
1194,1.0,0
1195,5.0,0
1196,7.0,0
1197,10.0,0
1198,11.0,0
1199,11.0,0
1200,9.0,0
1201,6.0,0
1202,11.0,0
1203,18.0,0
1204,24.0,0
1205,31.0,0
1206,30.0,0
1207,29.0,0
1208,27.0,0
1209,25.0,0
1210,24.0,0
1211,23.0,0
1212,23.0,0
1213,22.0,0
1214,19.0,0
1215,15.0,0
1216,11.0,0
1217,7.0,0
1218,2.0,0
1219,-1.0,0
1220,-1.0,0
1221,-2.0,0
1222,-3.0,0
1223,-3.0,0
1224,-3.0,0
1225,-3.0,0
1226,-3.0,0
1227,-2.0,0
1228,0.0,0
1229,-3.0,0
1230,-13.0,0
1231,-25.0,0
1232,-40.0,0
1233,-41.0,0
1234,-31.0,0
1235,14.0,0
1236,82.0,0
1237,139.0,0
1238,189.0,0
1239,185.0,0
1240,160.0,0
1241,138.0,0
1242,117.0,0
1243,116.0,0
1244,118.0,0
1245,108.0,0
1246,97.0,0
1247,67.0,0
1248,36.0,0
1249,18.0,0
1250,2.0,0
1251,-3.0,0
1252,-8.0,0
1253,-13.0,0
1254,-18.0,0
1255,-19.0,0
1256,-21.0,0
1257,-22.0,0
1258,-23.0,0
1259,-26.0,0
1260,-28.0,0
1261,-27.0,0
1262,-27.0,0
1263,-28.0,0
1264,-29.0,0
1265,-30.0,0
1266,-31.0,0
1267,-32.0,0
1268,-33.0,0
1269,-34.0,0
1270,-35.0,0
1271,-37.0,0
1272,-37.0,0
1273,-36.0,0
1274,-36.0,0
1275,-36.0,0
1276,-37.0,0
1277,-37.0,0
1278,-38.0,0
1279,-38.0,0
1280,-39.0,0
1281,-39.0,0
1282,-39.0,0
1283,-39.0,0
1284,-39.0,0
1285,-38.0,0
1286,-38.0,0
1287,-38.0,0
1288,-38.0,0
1289,-38.0,0
1290,-37.0,0
1291,-37.0,0
1292,-35.0,0
1293,-35.0,0
1294,-35.0,0
1295,-34.0,0
1296,-32.0,0
1297,-30.0,0
1298,-29.0,0
1299,-28.0,0
1300,-28.0,0
1301,-27.0,0
1302,-25.0,0
1303,-23.0,0
1304,-22.0,0
1305,-20.0,0
1306,-18.0,0
1307,-17.0,0
1308,-15.0,0
1309,-13.0,0
1310,-11.0,0
1311,-8.0,0
1312,-5.0,0
1313,-3.0,0
1314,-2.0,0
1315,-1.0,0
1316,0.0,0
1317,2.0,0
1318,4.0,0
1319,5.0,0
1320,7.0,0
1321,8.0,0
1322,8.0,0
1323,8.0,0
1324,8.0,0
1325,7.0,0
1326,7.0,0
1327,6.0,0
1328,6.0,0
1329,4.0,0
1330,3.0,0
1331,3.0,0
1332,3.0,0
1333,2.0,0
1334,1.0,0
1335,0.0,0
1336,0.0,0
1337,0.0,0
1338,0.0,0
1339,-1.0,0
1340,-1.0,0
1341,0.0,0
1342,0.0,0
1343,0.0,0
1344,0.0,0
1345,0.0,0
1346,0.0,0
1347,0.0,0
1348,-1.0,0
1349,-3.0,0
1350,-3.0,0
1351,-2.0,0
1352,-2.0,0
1353,-2.0,0
1354,-2.0,0
1355,-2.0,0
1356,-2.0,0
1357,-2.0,0
1358,-2.0,0
1359,-2.0,0
1360,-2.0,0
1361,-3.0,0
1362,-4.0,0
1363,-4.0,0
1364,-5.0,0
1365,-5.0,0
1366,-3.0,0
1367,-2.0,0
1368,-2.0,0
1369,-2.0,0
1370,-3.0,0
1371,-4.0,0
1372,-4.0,0
1373,-4.0,0
1374,-4.0,0
1375,-6.0,0
1376,-4.0,0
1377,-4.0,0
1378,-4.0,0
1379,-4.0,0
1380,-4.0,0
1381,-5.0,0
1382,-5.0,0
1383,-5.0,0
1384,-4.0,0
1385,-4.0,0
1386,-4.0,0
1387,-3.0,0
1388,-2.0,0
1389,-2.0,0
1390,-3.0,0
1391,-3.0,0
1392,-3.0,0
1393,-3.0,0
1394,-3.0,0
1395,-3.0,0
1396,-2.0,0
1397,-2.0,0
1398,-4.0,0
1399,-3.0,0
1400,-1.0,0
1401,-2.0,0
1402,-4.0,0
1403,-3.0,0
1404,-2.0,0
1405,-3.0,0
1406,-5.0,0
1407,-6.0,0
1408,-6.0,0
1409,-6.0,0
1410,-7.0,0
1411,-5.0,0
1412,-3.0,0
1413,-3.0,0
1414,-4.0,0
1415,-4.0,0
1416,-4.0,0
1417,-4.0,0
1418,-3.0,0
1419,-2.0,0
1420,-1.0,0
1421,0.0,0
1422,1.0,0
1423,5.0,0
1424,7.0,0
1425,6.0,0
1426,6.0,0
1427,6.0,0
1428,6.0,0
1429,9.0,0
1430,14.0,0
1431,22.0,0
1432,26.0,0
1433,25.0,0
1434,24.0,0
1435,22.0,0
1436,21.0,0
1437,21.0,0
1438,20.0,0
1439,20.0,0
1440,18.0,0
1441,16.0,0
1442,12.0,0
1443,7.0,0
1444,3.0,0
1445,0.0,0
1446,-1.0,0
1447,-4.0,0
1448,-5.0,0
1449,-5.0,0
1450,-5.0,0
1451,-6.0,0
1452,-4.0,0
1453,-2.0,0
1454,-2.0,0
1455,-3.0,0
1456,-7.0,0
1457,-11.0,0
1458,-30.0,0
1459,-48.0,0
1460,-44.0,0
1461,-36.0,0
1462,28.0,0
1463,92.0,0
1464,156.0,0
1465,207.0,0
1466,182.0,0
1467,157.0,0
1468,127.0,0
1469,107.0,0
1470,113.0,0
1471,115.0,0
1472,109.0,0
1473,93.0,0
1474,58.0,0
1475,31.0,0
1476,13.0,0
1477,0.0,0
1478,-5.0,0
1479,-10.0,0
1480,-12.0,0
1481,-15.0,0
1482,-19.0,0
1483,-21.0,0
1484,-21.0,0
1485,-22.0,0
1486,-25.0,0
1487,-26.0,0
1488,-26.0,0
1489,-26.0,0
1490,-26.0,0
1491,-27.0,0
1492,-27.0,0
1493,-29.0,0
1494,-31.0,0
1495,-32.0,0
1496,-32.0,0
1497,-32.0,0
1498,-33.0,0
1499,-34.0,0
1500,-34.0,0
1501,-34.0,0
1502,-35.0,0
1503,-35.0,0
1504,-36.0,0
1505,-36.0,0
1506,-36.0,0
1507,-36.0,0
1508,-36.0,0
1509,-36.0,0
1510,-37.0,0
1511,-37.0,0
1512,-37.0,0
1513,-37.0,0
1514,-36.0,0
1515,-35.0,0
1516,-34.0,0
1517,-34.0,0
1518,-33.0,0
1519,-33.0,0
1520,-33.0,0
1521,-33.0,0
1522,-32.0,0
1523,-30.0,0
1524,-28.0,0
1525,-26.0,0
1526,-25.0,0
1527,-24.0,0
1528,-22.0,0
1529,-21.0,0
1530,-19.0,0
1531,-17.0,0
1532,-16.0,0
1533,-16.0,0
1534,-13.0,0
1535,-9.0,0
1536,-7.0,0
1537,-6.0,0
1538,-3.0,0
1539,0.0,0
1540,0.0,0
1541,0.0,0
1542,3.0,0
1543,5.0,0
1544,5.0,0
1545,5.0,0
1546,9.0,0
1547,14.0,0
1548,14.0,0
1549,14.0,0
1550,14.0,0
1551,14.0,0
1552,13.0,0
1553,12.0,0
1554,11.0,0
1555,10.0,0
1556,8.0,0
1557,8.0,0
1558,8.0,0
1559,8.0,0
1560,7.0,0
1561,7.0,0
1562,8.0,0
1563,7.0,0
1564,5.0,0
1565,4.0,0
1566,2.0,0
